"","Trial","Cond","Subject","Hit","RT"
"1910",10,"condA","s20",1,1133.95055783554
"1911",11,"condA","s20",1,825.406577549572
"1912",12,"condA","s20",1,940.826270654595
"1913",13,"condA","s20",1,755.760409620294
"1914",14,"condA","s20",1,700.961071108537
"1915",15,"condA","s20",1,815.583227157387
"1916",16,"condA","s20",1,801.270713451739
"1917",17,"condA","s20",1,661.373830550244
"1918",18,"condA","s20",1,713.065303400168
"1919",19,"condA","s20",1,646.284001631871
"1920",20,"condA","s20",1,865.123155730153
"1921",21,"condA","s20",1,523.403324196366
"1922",22,"condA","s20",1,653.535282574112
"1923",23,"condA","s20",1,501.904042064666
"1924",24,"condA","s20",1,429.375244206703
"1925",25,"condA","s20",1,541.015162475515
"1926",26,"condA","s20",1,303.176491309007
"1927",27,"condA","s20",1,371.565443517236
"1928",28,"condA","s20",1,328.563975945651
"1929",29,"condA","s20",1,385.643935975458
"1930",30,"condA","s20",1,411.25048138061
"1931",31,"condA","s20",1,244.629681697634
"1932",32,"condA","s20",1,413.833948624924
"1933",33,"condA","s20",1,414.321955860739
"1934",34,"condA","s20",1,92.2675406514392
"1935",35,"condA","s20",1,407.014391651673
"1936",36,"condA","s20",1,95.2408819929727
"1937",37,"condA","s20",1,168.02603236299
"1938",38,"condA","s20",1,106.652550012645
"1939",39,"condA","s20",1,122.536686086956
"1940",40,"condA","s20",1,-45.8730353260919
"1941",41,"condA","s20",1,45.2438319982917
"1942",42,"condA","s20",1,173.950557835541
"1943",43,"condA","s20",1,-134.593422450428
"1944",44,"condA","s20",1,-19.1737293454049
"1945",45,"condA","s20",1,-204.239590379706
"1946",46,"condA","s20",1,-259.038928891463
"1947",47,"condA","s20",1,-144.416772842613
"1948",48,"condA","s20",1,-158.729286548261
"1949",49,"condA","s20",1,-298.626169449756
"1950",50,"condA","s20",1,-246.934696599832
"1951",1,"condB","s20",1,1196.77685639519
"1952",2,"condB","s20",1,1402.81999052858
"1953",3,"condB","s20",0,1083.47542849713
"1954",4,"condB","s20",1,1211.35871358143
"1955",5,"condB","s20",0,1036.72874993362
"1956",6,"condB","s20",1,995.081835124267
"1957",7,"condB","s20",0,1100.10801261649
"1958",8,"condB","s20",1,878.145482199851
"1959",9,"condB","s20",1,918.730845540988
"1960",10,"condB","s20",1,916.804546312973
"1961",11,"condB","s20",1,946.099860886794
"1962",12,"condB","s20",1,988.094664267568
"1963",13,"condB","s20",1,821.165492537673
"1964",14,"condB","s20",1,1034.63624874203
"1965",15,"condB","s20",1,971.882649399196
"1966",16,"condB","s20",1,645.113622554983
"1967",17,"condB","s20",0,981.073979421423
"1968",18,"condB","s20",1,662.060354580497
"1969",19,"condB","s20",1,720.640335712391
"1970",20,"condB","s20",1,681.96715600021
"1971",21,"condB","s20",1,718.087446704747
"1972",22,"condB","s20",1,498.037415981076
"1973",23,"condB","s20",0,593.300350514658
"1974",24,"condB","s20",1,756.59533559788
"1975",25,"condB","s20",1,432.475834156354
"1976",26,"condB","s20",1,535.735497604599
"1977",27,"condB","s20",0,351.593341967304
"1978",28,"condB","s20",0,308.781750946732
"1979",29,"condB","s20",1,401.483219763225
"1980",30,"condB","s20",1,425.803657098405
"1981",31,"condB","s20",1,289.529170194086
"1982",32,"condB","s20",1,327.460213216476
"1983",33,"condB","s20",1,214.356805773103
"1984",34,"condB","s20",1,425.006665300736
"1985",35,"condB","s20",1,117.547133586615
"1986",36,"condB","s20",1,246.217497877866
"1987",37,"condB","s20",1,101.431722600888
"1988",38,"condB","s20",1,81.8547915484204
"1989",39,"condB","s20",1,110.700414891593
"1990",40,"condB","s20",1,-89.6899329883699
"1991",41,"condB","s20",1,2.52378345293964
"1992",42,"condB","s20",0,-53.9209271319761
"1993",43,"condB","s20",1,-46.9570655292179
"1994",44,"condB","s20",1,-34.3889372552455
"1995",45,"condB","s20",1,-138.441503289113
"1996",46,"condB","s20",1,-2.14549331848907
"1997",47,"condB","s20",1,51.6923497679191
"1998",48,"condB","s20",1,-314.161113334833
"1999",49,"condB","s20",1,5.08960103709836
"2000",50,"condB","s20",1,-305.866452636364
"2001",1,"condA","s21",0,1248.02603236299
"2002",2,"condA","s21",1,1186.65255001265
"2003",3,"condA","s21",0,1202.53668608696
"2004",4,"condA","s21",1,1034.12696467391
"2005",5,"condA","s21",1,1125.24383199829
"2006",6,"condA","s21",1,1253.95055783554
"2007",7,"condA","s21",1,945.406577549572
"2008",8,"condA","s21",1,1060.8262706546
"2009",9,"condA","s21",1,875.760409620294
"2010",10,"condA","s21",1,820.961071108537
"2011",11,"condA","s21",1,935.583227157387
"2012",12,"condA","s21",1,921.270713451739
"2013",13,"condA","s21",1,781.373830550244
"2014",14,"condA","s21",1,833.065303400168
"2015",15,"condA","s21",1,766.284001631871
"2016",16,"condA","s21",1,985.123155730153
"2017",17,"condA","s21",1,643.403324196366
"2018",18,"condA","s21",1,773.535282574112
"2019",19,"condA","s21",1,621.904042064666
"2020",20,"condA","s21",1,549.375244206703
"2021",21,"condA","s21",1,661.015162475515
"2022",22,"condA","s21",1,423.176491309007
"2023",23,"condA","s21",0,491.565443517236
"2024",24,"condA","s21",1,448.563975945651
"2025",25,"condA","s21",1,505.643935975458
"2026",26,"condA","s21",1,531.250481380609
"2027",27,"condA","s21",1,364.629681697634
"2028",28,"condA","s21",1,533.833948624924
"2029",29,"condA","s21",1,534.321955860739
"2030",30,"condA","s21",1,212.267540651439
"2031",31,"condA","s21",1,527.014391651673
"2032",32,"condA","s21",1,215.240881992973
"2033",33,"condA","s21",1,288.02603236299
"2034",34,"condA","s21",1,226.652550012645
"2035",35,"condA","s21",1,242.536686086956
"2036",36,"condA","s21",1,74.1269646739081
"2037",37,"condA","s21",1,165.243831998292
"2038",38,"condA","s21",1,293.950557835541
"2039",39,"condA","s21",1,-14.5934224504276
"2040",40,"condA","s21",1,100.826270654595
"2041",41,"condA","s21",1,-84.2395903797061
"2042",42,"condA","s21",1,-139.038928891463
"2043",43,"condA","s21",1,-24.4167728426134
"2044",44,"condA","s21",1,-38.7292865482609
"2045",45,"condA","s21",1,-178.626169449756
"2046",46,"condA","s21",1,-126.934696599832
"2047",47,"condA","s21",1,-193.715998368129
"2048",48,"condA","s21",1,25.1231557301534
"2049",49,"condA","s21",0,-316.596675803634
"2050",50,"condA","s21",1,-186.464717425888
"2051",1,"condB","s21",1,1202.2664202165
"2052",2,"condB","s21",1,1122.03912350121
"2053",3,"condB","s21",1,1247.57118900106
"2054",4,"condB","s21",1,966.993609728279
"2055",5,"condB","s21",1,1065.78341827926
"2056",6,"condB","s21",1,1013.31853314072
"2057",7,"condB","s21",1,1066.26259798084
"2058",8,"condB","s21",1,1101.09882520436
"2059",9,"condB","s21",1,921.55723987112
"2060",10,"condB","s21",1,1107.9371990092
"2061",11,"condB","s21",1,1112.65233563023
"2062",12,"condB","s21",1,779.142574322686
"2063",13,"condB","s21",1,1120.23247717599
"2064",14,"condB","s21",0,802.101103192962
"2065",15,"condB","s21",0,847.047284678952
"2066",16,"condB","s21",1,759.457020912004
"2067",17,"condB","s21",1,828.70529362077
"2068",18,"condB","s21",1,631.25016384359
"2069",19,"condB","s21",1,718.71683372446
"2070",20,"condB","s21",1,867.947441536657
"2071",21,"condB","s21",1,586.521337244142
"2072",22,"condB","s21",1,666.875834906771
"2073",23,"condB","s21",1,457.746178478359
"2074",24,"condB","s21",1,415.697698055769
"2075",25,"condB","s21",1,517.085576083933
"2076",26,"condB","s21",1,556.802339825962
"2077",27,"condB","s21",1,390.120469031777
"2078",28,"condB","s21",0,423.37732987241
"2079",29,"condB","s21",1,383.082901410589
"2080",30,"condB","s21",1,594.058901004029
"2081",31,"condB","s21",1,253.890142764645
"2082",32,"condB","s21",1,383.025271767633
"2083",33,"condB","s21",1,221.266774903109
"2084",34,"condB","s21",1,182.880105046394
"2085",35,"condB","s21",1,277.6861949715
"2086",36,"condB","s21",0,37.0567140524581
"2087",37,"condB","s21",0,116.900803169631
"2088",38,"condB","s21",1,55.8484104647886
"2089",39,"condB","s21",0,93.7460264237895
"2090",40,"condB","s21",1,136.689721322849
"2091",41,"condB","s21",1,-41.8101599890378
"2092",42,"condB","s21",1,165.535477261604
"2093",43,"condB","s21",1,142.351181376639
"2094",44,"condB","s21",1,-146.586704440078
"2095",45,"condB","s21",1,157.960517228514
"2096",46,"condB","s21",1,-172.386356879906
"2097",47,"condB","s21",1,-92.9465056145996
"2098",48,"condB","s21",1,-150.147089131791
"2099",49,"condB","s21",1,-171.6581541629
"2100",50,"condB","s21",1,-301.307298810879
"2101",1,"condA","s22",1,1245.24383199829
"2102",2,"condA","s22",1,1373.95055783554
"2103",3,"condA","s22",1,1065.40657754957
"2104",4,"condA","s22",1,1180.8262706546
"2105",5,"condA","s22",1,995.760409620294
"2106",6,"condA","s22",1,940.961071108537
"2107",7,"condA","s22",1,1055.58322715739
"2108",8,"condA","s22",1,1041.27071345174
"2109",9,"condA","s22",1,901.373830550244
"2110",10,"condA","s22",1,953.065303400168
"2111",11,"condA","s22",1,886.284001631871
"2112",12,"condA","s22",1,1105.12315573015
"2113",13,"condA","s22",0,763.403324196366
"2114",14,"condA","s22",1,893.535282574112
"2115",15,"condA","s22",1,741.904042064666
"2116",16,"condA","s22",1,669.375244206703
"2117",17,"condA","s22",0,781.015162475515
"2118",18,"condA","s22",1,543.176491309007
"2119",19,"condA","s22",1,611.565443517236
"2120",20,"condA","s22",1,568.563975945651
"2121",21,"condA","s22",1,625.643935975458
"2122",22,"condA","s22",1,651.250481380609
"2123",23,"condA","s22",1,484.629681697634
"2124",24,"condA","s22",0,653.833948624924
"2125",25,"condA","s22",1,654.321955860739
"2126",26,"condA","s22",1,332.267540651439
"2127",27,"condA","s22",1,647.014391651673
"2128",28,"condA","s22",0,335.240881992973
"2129",29,"condA","s22",1,408.02603236299
"2130",30,"condA","s22",1,346.652550012645
"2131",31,"condA","s22",1,362.536686086956
"2132",32,"condA","s22",1,194.126964673908
"2133",33,"condA","s22",1,285.243831998292
"2134",34,"condA","s22",1,413.950557835541
"2135",35,"condA","s22",1,105.406577549572
"2136",36,"condA","s22",1,220.826270654595
"2137",37,"condA","s22",1,35.7604096202939
"2138",38,"condA","s22",1,-19.0389288914625
"2139",39,"condA","s22",0,95.5832271573866
"2140",40,"condA","s22",1,81.2707134517391
"2141",41,"condA","s22",1,-58.6261694497561
"2142",42,"condA","s22",1,-6.93469659983195
"2143",43,"condA","s22",1,-73.7159983681295
"2144",44,"condA","s22",1,145.123155730153
"2145",45,"condA","s22",1,-196.596675803634
"2146",46,"condA","s22",1,-66.4647174258876
"2147",47,"condA","s22",1,-218.095957935334
"2148",48,"condA","s22",1,-290.624755793297
"2149",49,"condA","s22",1,-178.984837524485
"2150",50,"condA","s22",0,-416.823508690993
"2151",1,"condB","s22",1,1188.4896418258
"2152",2,"condB","s22",1,1142.5723489804
"2153",3,"condB","s22",1,1232.20799460933
"2154",4,"condB","s22",1,1215.23724224049
"2155",5,"condB","s22",1,1036.28922043807
"2156",6,"condB","s22",1,1236.21860824503
"2157",7,"condB","s22",1,1233.73344419798
"2158",8,"condB","s22",1,914.880654738652
"2159",9,"condB","s22",1,1233.41847535353
"2160",10,"condB","s22",1,902.378484520993
"2161",11,"condB","s22",0,980.087367276506
"2162",12,"condB","s22",1,928.611256795036
"2163",13,"condB","s22",1,921.127932639055
"2164",14,"condB","s22",1,771.646873416531
"2165",15,"condB","s22",1,823.198068715103
"2166",16,"condB","s22",1,976.275256399426
"2167",17,"condB","s22",1,656.590096962195
"2168",18,"condB","s22",1,768.74641847867
"2169",19,"condB","s22",1,631.043133678911
"2170",20,"condB","s22",1,517.185189453839
"2171",21,"condB","s22",1,661.338509974981
"2172",22,"condB","s22",1,649.118432609056
"2173",23,"condB","s22",1,507.890576632118
"2174",24,"condB","s22",1,564.292029388095
"2175",25,"condB","s22",1,490.323187712411
"2176",26,"condB","s22",1,696.457280140304
"2177",27,"condB","s22",1,367.009305873582
"2178",28,"condB","s22",1,504.981770395647
"2179",29,"condB","s22",1,347.449619963602
"2180",30,"condB","s22",1,293.646667773982
"2181",31,"condB","s22",1,404.854765463691
"2182",32,"condB","s22",1,192.788691901398
"2183",33,"condB","s22",1,197.972557478143
"2184",34,"condB","s22",1,141.20727517335
"2185",35,"condB","s22",1,183.521628407183
"2186",36,"condB","s22",1,301.381829086025
"2187",37,"condB","s22",1,68.4619709607629
"2188",38,"condB","s22",1,241.679937449582
"2189",39,"condB","s22",1,254.802708818508
"2190",40,"condB","s22",1,-57.9440296273036
"2191",41,"condB","s22",1,232.903346270612
"2192",42,"condB","s22",1,-25.0914316246845
"2193",43,"condB","s22",1,16.0985805316274
"2194",44,"condB","s22",1,-60.2403253574141
"2195",45,"condB","s22",1,-17.554106341145
"2196",46,"condB","s22",1,-223.085377166615
"2197",47,"condB","s22",1,-113.027924522802
"2198",48,"condB","s22",0,63.1817293864691
"2199",49,"condB","s22",1,-288.011478523827
"2200",50,"condB","s22",1,-155.280369209033
"2201",1,"condA","s23",1,1115.76040962029
"2202",2,"condA","s23",1,1060.96107110854
"2203",3,"condA","s23",0,1175.58322715739
"2204",4,"condA","s23",1,1161.27071345174
"2205",5,"condA","s23",1,1021.37383055024
"2206",6,"condA","s23",1,1073.06530340017
"2207",7,"condA","s23",1,1006.28400163187
"2208",8,"condA","s23",1,1225.12315573015
"2209",9,"condA","s23",1,883.403324196366
"2210",10,"condA","s23",1,1013.53528257411
"2211",11,"condA","s23",1,861.904042064666
"2212",12,"condA","s23",1,789.375244206703
"2213",13,"condA","s23",1,901.015162475515
"2214",14,"condA","s23",1,663.176491309007
"2215",15,"condA","s23",1,731.565443517236
"2216",16,"condA","s23",1,688.563975945651
"2217",17,"condA","s23",1,745.643935975458
"2218",18,"condA","s23",0,771.250481380609
"2219",19,"condA","s23",1,604.629681697634
"2220",20,"condA","s23",1,773.833948624924
"2221",21,"condA","s23",1,774.321955860739
"2222",22,"condA","s23",1,452.267540651439
"2223",23,"condA","s23",0,767.014391651673
"2224",24,"condA","s23",1,455.240881992973
"2225",25,"condA","s23",1,528.02603236299
"2226",26,"condA","s23",1,466.652550012645
"2227",27,"condA","s23",1,482.536686086956
"2228",28,"condA","s23",1,314.126964673908
"2229",29,"condA","s23",0,405.243831998292
"2230",30,"condA","s23",1,533.950557835541
"2231",31,"condA","s23",1,225.406577549572
"2232",32,"condA","s23",1,340.826270654595
"2233",33,"condA","s23",1,155.760409620294
"2234",34,"condA","s23",1,100.961071108537
"2235",35,"condA","s23",1,215.583227157387
"2236",36,"condA","s23",1,201.270713451739
"2237",37,"condA","s23",1,61.3738305502439
"2238",38,"condA","s23",1,113.065303400168
"2239",39,"condA","s23",1,46.2840016318705
"2240",40,"condA","s23",1,265.123155730153
"2241",41,"condA","s23",1,-76.5966758036337
"2242",42,"condA","s23",1,53.5352825741124
"2243",43,"condA","s23",1,-98.095957935334
"2244",44,"condA","s23",1,-170.624755793297
"2245",45,"condA","s23",1,-58.9848375244847
"2246",46,"condA","s23",1,-296.823508690993
"2247",47,"condA","s23",1,-228.434556482764
"2248",48,"condA","s23",1,-271.436024054349
"2249",49,"condA","s23",1,-214.356064024542
"2250",50,"condA","s23",1,-188.74951861939
"2251",1,"condB","s23",1,1151.78594805204
"2252",2,"condB","s23",1,1323.29084799316
"2253",3,"condB","s23",1,1346.67149259187
"2254",4,"condB","s23",1,994.524177857245
"2255",5,"condB","s23",1,1305.13816672106
"2256",6,"condB","s23",1,1014.50047973485
"2257",7,"condB","s23",1,1118.83880943184
"2258",8,"condB","s23",1,993.941070075538
"2259",9,"condB","s23",1,1086.50919590346
"2260",10,"condB","s23",1,859.644510293623
"2261",11,"condB","s23",1,977.066378757202
"2262",12,"condB","s23",1,1067.99052839484
"2263",13,"condB","s23",1,814.673604729806
"2264",14,"condB","s23",1,920.4583078949
"2265",15,"condB","s23",1,734.048507455241
"2266",16,"condB","s23",1,692.842744916377
"2267",17,"condB","s23",1,776.490345601427
"2268",18,"condB","s23",1,757.756571241531
"2269",19,"condB","s23",1,634.752621512364
"2270",20,"condB","s23",1,678.602445093017
"2271",21,"condB","s23",1,598.100686857945
"2272",22,"condB","s23",1,849.479416134606
"2273",23,"condB","s23",1,465.346460156384
"2274",24,"condB","s23",0,583.40378193
"2275",25,"condB","s23",1,467.861643911694
"2276",26,"condB","s23",1,397.470081992862
"2277",27,"condB","s23",1,504.592664104989
"2278",28,"condB","s23",1,265.868211315488
"2279",29,"condB","s23",1,341.04244792087
"2280",30,"condB","s23",1,294.370762933
"2281",31,"condB","s23",1,351.332827379176
"2282",32,"condB","s23",1,408.163719555391
"2283",33,"condB","s23",1,220.453768341494
"2284",34,"condB","s23",1,397.114720531352
"2285",35,"condB","s23",1,398.159291383385
"2286",36,"condB","s23",1,87.5402900359967
"2287",37,"condB","s23",1,365.847401990962
"2288",38,"condB","s23",1,73.8051335539824
"2289",39,"condB","s23",1,133.183838030707
"2290",40,"condB","s23",0,70.8139667750086
"2291",41,"condB","s23",1,73.8353558962199
"2292",42,"condB","s23",1,-101.432769511776
"2293",43,"condB","s23",1,24.3001172513529
"2294",44,"condB","s23",1,155.298134900049
"2295",45,"condB","s23",1,-161.517703311706
"2296",46,"condB","s23",0,-44.3558289920257
"2297",47,"condB","s23",0,-219.696552266781
"2298",48,"condB","s23",0,-314.313672208889
"2299",49,"condB","s23",0,-177.437740067659
"2300",50,"condB","s23",1,-174.477667527902
"2301",1,"condA","s24",1,1141.37383055024
"2302",2,"condA","s24",1,1193.06530340017
"2303",3,"condA","s24",1,1126.28400163187
"2304",4,"condA","s24",1,1345.12315573015
"2305",5,"condA","s24",1,1003.40332419637
"2306",6,"condA","s24",1,1133.53528257411
"2307",7,"condA","s24",1,981.904042064666
"2308",8,"condA","s24",1,909.375244206703
"2309",9,"condA","s24",1,1021.01516247552
"2310",10,"condA","s24",0,783.176491309007
"2311",11,"condA","s24",1,851.565443517236
"2312",12,"condA","s24",1,808.563975945651
"2313",13,"condA","s24",1,865.643935975458
"2314",14,"condA","s24",1,891.250481380609
"2315",15,"condA","s24",1,724.629681697634
"2316",16,"condA","s24",1,893.833948624924
"2317",17,"condA","s24",1,894.321955860739
"2318",18,"condA","s24",1,572.267540651439
"2319",19,"condA","s24",1,887.014391651673
"2320",20,"condA","s24",1,575.240881992973
"2321",21,"condA","s24",1,648.02603236299
"2322",22,"condA","s24",1,586.652550012645
"2323",23,"condA","s24",1,602.536686086956
"2324",24,"condA","s24",1,434.126964673908
"2325",25,"condA","s24",1,525.243831998292
"2326",26,"condA","s24",1,653.950557835541
"2327",27,"condA","s24",1,345.406577549572
"2328",28,"condA","s24",1,460.826270654595
"2329",29,"condA","s24",1,275.760409620294
"2330",30,"condA","s24",1,220.961071108537
"2331",31,"condA","s24",1,335.583227157387
"2332",32,"condA","s24",1,321.270713451739
"2333",33,"condA","s24",1,181.373830550244
"2334",34,"condA","s24",1,233.065303400168
"2335",35,"condA","s24",1,166.284001631871
"2336",36,"condA","s24",1,385.123155730153
"2337",37,"condA","s24",1,43.4033241963663
"2338",38,"condA","s24",1,173.535282574112
"2339",39,"condA","s24",1,21.904042064666
"2340",40,"condA","s24",1,-50.6247557932968
"2341",41,"condA","s24",1,61.0151624755153
"2342",42,"condA","s24",1,-176.823508690993
"2343",43,"condA","s24",1,-108.434556482764
"2344",44,"condA","s24",1,-151.436024054349
"2345",45,"condA","s24",1,-94.3560640245417
"2346",46,"condA","s24",1,-68.7495186193905
"2347",47,"condA","s24",1,-235.370318302366
"2348",48,"condA","s24",1,-66.1660513750761
"2349",49,"condA","s24",0,-65.6780441392608
"2350",50,"condA","s24",0,-387.732459348561
"2351",1,"condB","s24",0,1439.55610829814
"2352",2,"condB","s24",1,1142.83402147232
"2353",3,"condB","s24",1,1207.06877263557
"2354",4,"condB","s24",1,1152.1338548887
"2355",5,"condB","s24",1,1183.04484089013
"2356",6,"condB","s24",1,970.230550386012
"2357",7,"condB","s24",1,1053.21357319052
"2358",8,"condB","s24",1,1254.01533627959
"2359",9,"condB","s24",1,901.297152816418
"2360",10,"condB","s24",1,997.935397659453
"2361",11,"condB","s24",0,843.350502203279
"2362",12,"condB","s24",1,768.68632599359
"2363",13,"condB","s24",0,887.811174717454
"2364",14,"condB","s24",1,852.229044361046
"2365",15,"condB","s24",1,753.651744909594
"2366",16,"condB","s24",1,798.675558433091
"2367",17,"condB","s24",1,740.216425458434
"2368",18,"condB","s24",1,918.914848081161
"2369",19,"condB","s24",1,575.979257599196
"2370",20,"condB","s24",1,750.423514980345
"2371",21,"condB","s24",1,610.914612742533
"2372",22,"condB","s24",1,489.841398296552
"2373",23,"condB","s24",1,619.258885767954
"2374",24,"condB","s24",1,401.706584434368
"2375",25,"condB","s24",1,469.446379602671
"2376",26,"condB","s24",1,427.459744754793
"2377",27,"condB","s24",1,504.40969887202
"2378",28,"condB","s24",1,532.798173444633
"2379",29,"condB","s24",1,317.776314793537
"2380",30,"condB","s24",1,452.086518411533
"2381",31,"condB","s24",1,526.352348075615
"2382",32,"condB","s24",1,211.309146559922
"2383",33,"condB","s24",1,497.39772559683
"2384",34,"condB","s24",1,162.108895598284
"2385",35,"condB","s24",1,284.381305587883
"2386",36,"condB","s24",1,188.383836016357
"2387",37,"condB","s24",1,192.270300525898
"2388",38,"condB","s24",1,41.7382694238773
"2389",39,"condB","s24",1,112.87322041203
"2390",40,"condB","s24",1,300.794510058121
"2391",41,"condB","s24",1,-65.7431509601083
"2392",42,"condB","s24",1,39.7482125278953
"2393",43,"condB","s24",1,-111.749260648952
"2394",44,"condB","s24",1,-183.27315539325
"2395",45,"condB","s24",1,-80.7948552041455
"2396",46,"condB","s24",1,-128.128439225372
"2397",47,"condB","s24",1,-234.089278034523
"2398",48,"condB","s24",1,-140.958853079841
"2399",49,"condB","s24",1,-226.719710322471
"2400",50,"condB","s24",1,2.38823021977697
"2401",1,"condA","s25",0,1123.40332419637
"2402",2,"condA","s25",1,1253.53528257411
"2403",3,"condA","s25",1,1101.90404206467
"2404",4,"condA","s25",1,1029.3752442067
"2405",5,"condA","s25",1,1141.01516247552
"2406",6,"condA","s25",1,903.176491309007
"2407",7,"condA","s25",1,971.565443517236
"2408",8,"condA","s25",1,928.563975945651
"2409",9,"condA","s25",1,985.643935975458
"2410",10,"condA","s25",1,1011.25048138061
"2411",11,"condA","s25",1,844.629681697634
"2412",12,"condA","s25",1,1013.83394862492
"2413",13,"condA","s25",1,1014.32195586074
"2414",14,"condA","s25",0,692.267540651439
"2415",15,"condA","s25",1,1007.01439165167
"2416",16,"condA","s25",1,695.240881992973
"2417",17,"condA","s25",1,768.02603236299
"2418",18,"condA","s25",1,706.652550012645
"2419",19,"condA","s25",0,722.536686086956
"2420",20,"condA","s25",1,554.126964673908
"2421",21,"condA","s25",1,645.243831998292
"2422",22,"condA","s25",1,773.950557835541
"2423",23,"condA","s25",1,465.406577549572
"2424",24,"condA","s25",0,580.826270654595
"2425",25,"condA","s25",1,395.760409620294
"2426",26,"condA","s25",1,340.961071108537
"2427",27,"condA","s25",1,455.583227157387
"2428",28,"condA","s25",1,441.270713451739
"2429",29,"condA","s25",1,301.373830550244
"2430",30,"condA","s25",0,353.065303400168
"2431",31,"condA","s25",1,286.284001631871
"2432",32,"condA","s25",1,505.123155730153
"2433",33,"condA","s25",1,163.403324196366
"2434",34,"condA","s25",1,293.535282574112
"2435",35,"condA","s25",1,141.904042064666
"2436",36,"condA","s25",1,69.3752442067032
"2437",37,"condA","s25",1,181.015162475515
"2438",38,"condA","s25",1,-56.8235086909925
"2439",39,"condA","s25",0,11.5654435172357
"2440",40,"condA","s25",0,-31.4360240543487
"2441",41,"condA","s25",1,25.6439359754583
"2442",42,"condA","s25",1,51.2504813806095
"2443",43,"condA","s25",0,-115.370318302366
"2444",44,"condA","s25",1,53.8339486249239
"2445",45,"condA","s25",1,54.3219558607392
"2446",46,"condA","s25",1,-267.732459348561
"2447",47,"condA","s25",1,47.0143916516727
"2448",48,"condA","s25",1,-264.759118007027
"2449",49,"condA","s25",1,-191.97396763701
"2450",50,"condA","s25",1,-253.347449987355
"2451",1,"condB","s25",1,1338.83743331154
"2452",2,"condB","s25",1,1095.09714490408
"2453",3,"condB","s25",1,1208.56335163054
"2454",4,"condB","s25",1,1337.67647131365
"2455",5,"condB","s25",1,1030.22278985027
"2456",6,"condB","s25",1,1145.19596403458
"2457",7,"condB","s25",1,975.443094035807
"2458",8,"condB","s25",0,890.211721035642
"2459",9,"condB","s25",1,1021.20945820425
"2460",10,"condB","s25",1,1013.97623773172
"2461",11,"condB","s25",1,871.288911295125
"2462",12,"condB","s25",1,891.205967572972
"2463",13,"condB","s25",1,877.417209844124
"2464",14,"condB","s25",1,1055.01336670482
"2465",15,"condB","s25",0,695.418704186383
"2466",16,"condB","s25",1,864.683446402809
"2467",17,"condB","s25",1,683.953401013884
"2468",18,"condB","s25",1,629.780634597439
"2469",19,"condB","s25",1,767.578300268246
"2470",20,"condB","s25",1,517.549997413888
"2471",21,"condB","s25",1,602.07260117536
"2472",22,"condB","s25",1,508.397219013832
"2473",23,"condB","s25",1,596.022303558945
"2474",24,"condB","s25",1,631.440042365513
"2475",25,"condB","s25",1,450.354116913795
"2476",26,"condB","s25",0,610.071676001248
"2477",27,"condB","s25",1,621.572521357241
"2478",28,"condB","s25",0,261.340655610949
"2479",29,"condB","s25",1,600.945508231073
"2480",30,"condB","s25",1,297.20140905811
"2481",31,"condB","s25",1,401.04352718624
"2482",32,"condB","s25",1,282.685657741591
"2483",33,"condB","s25",1,302.598644557259
"2484",34,"condB","s25",1,164.853226666929
"2485",35,"condB","s25",1,292.205390945296
"2486",36,"condB","s25",1,379.62678102776
"2487",37,"condB","s25",1,42.5117579207386
"2488",38,"condB","s25",1,179.67467223241
"2489",39,"condB","s25",1,21.4877610283704
"2490",40,"condB","s25",1,-16.2253270869461
"2491",41,"condB","s25",1,52.3163336963366
"2492",42,"condB","s25",0,26.5771271149658
"2493",43,"condB","s25",1,-113.005067563333
"2494",44,"condB","s25",1,-41.5004950871162
"2495",45,"condB","s25",1,-114.735931955284
"2496",46,"condB","s25",1,91.2243883108353
"2497",47,"condB","s25",1,-270.7876491632
"2498",48,"condB","s25",1,-92.550236232919
"2499",49,"condB","s25",1,-223.968110990125
"2500",50,"condB","s25",1,-331.944941312618
"2501",1,"condA","s26",1,1261.01516247552
"2502",2,"condA","s26",1,1023.17649130901
"2503",3,"condA","s26",1,1091.56544351724
"2504",4,"condA","s26",1,1048.56397594565
"2505",5,"condA","s26",0,1105.64393597546
"2506",6,"condA","s26",1,1131.25048138061
"2507",7,"condA","s26",1,964.629681697634
"2508",8,"condA","s26",1,1133.83394862492
"2509",9,"condA","s26",1,1134.32195586074
"2510",10,"condA","s26",1,812.267540651439
"2511",11,"condA","s26",1,1127.01439165167
"2512",12,"condA","s26",1,815.240881992973
"2513",13,"condA","s26",1,888.02603236299
"2514",14,"condA","s26",0,826.652550012645
"2515",15,"condA","s26",1,842.536686086956
"2516",16,"condA","s26",1,674.126964673908
"2517",17,"condA","s26",1,765.243831998292
"2518",18,"condA","s26",1,893.950557835541
"2519",19,"condA","s26",1,585.406577549572
"2520",20,"condA","s26",1,700.826270654595
"2521",21,"condA","s26",1,515.760409620294
"2522",22,"condA","s26",1,460.961071108537
"2523",23,"condA","s26",1,575.583227157387
"2524",24,"condA","s26",0,561.270713451739
"2525",25,"condA","s26",0,421.373830550244
"2526",26,"condA","s26",1,473.065303400168
"2527",27,"condA","s26",1,406.284001631871
"2528",28,"condA","s26",1,625.123155730153
"2529",29,"condA","s26",1,283.403324196366
"2530",30,"condA","s26",0,413.535282574112
"2531",31,"condA","s26",1,261.904042064666
